Route,Arrival_Time,Duration,Total_Stops,Additional_Info,Airl_Air Asia,Airl_Air India,Airl_GoAir,Airl_IndiGo,Airl_Jet Airways,Airl_Jet Airways Business,Airl_Multiple carriers,Airl_Multiple carriers Premium economy,Airl_SpiceJet,Airl_Trujet,Airl_Vistara,Airl_Vistara Premium economy,Sour_Banglore,Sour_Chennai,Sour_Delhi,Sour_Kolkata,Sour_Mumbai,Dest_Banglore,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,day_sin,day_cos,month_sin,month_cos,Dep_hour_sin,Dep_hour_cos,Price
"['DEL', 'BOM', 'COK']",19:15,795,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9996273555861296,-0.02729743511543999,8476
"['BOM', 'HYD']",07:15,90,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.9929051090611755,0.11890939576087065,2647
"['DEL', 'BOM', 'COK']",19:00 07 Jun,1325,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7240820562661391,0.6897138361620708,14714
"['DEL', 'BLR', 'COK']",08:15 07 Mar,705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.7683697102683008,0.6400062408619213,10566
"['DEL', 'BOM', 'COK']",19:00,450,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.13146138499895615,-0.9913212921420361,10262
"['DEL', 'BOM', 'COK']",01:35 22 Mar,935,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.4600907427347183,-0.8878718986710951,8098
"['DEL', 'BOM', 'COK']",21:00,660,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.4600907427347183,-0.8878718986710951,6883
"['DEL', 'BOM', 'COK']",19:15,555,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.4600907427347183,-0.8878718986710951,16108
"['CCU', 'BLR']",19:45,150,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,-0.9895788034349067,-0.1439923324081471,4413
"['DEL', 'NAG', 'BOM', 'COK']",12:35 02 Jun,1320,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-0.629199637853865,-0.7772437299358325,10919
"['CCU', 'BLR']",00:05 10 May,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.5836835986086659,0.8119811923408311,4804
"['CCU', 'DEL', 'BLR']",10:55 07 Jun,870,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.776824590094043,0.6297170445725778,10539
"['BLR', 'DEL']",01:10 13 Mar,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.36182597999874894,0.9322456544269567,4377
"['BLR', 'DEL']",08:55,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9985458184535854,-0.053909632245632395,6961
"['DEL', 'BOM', 'COK']",21:00,480,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.31546931027271535,-0.9489357798481715,7408
"['BLR', 'DEL']",21:50,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9740311084966399,0.22641422146324408,4823
"['CCU', 'BLR']",16:55,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.5976530270876214,-0.8017548622945813,5198
"['DEL', 'BOM', 'COK']",19:00 02 Jun,1530,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-0.9945404404273636,-0.10435186799739504,10262
"['BLR', 'DEL']",19:35,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.983037814247797,-0.18340298732276367,5613
"['DEL', 'BOM', 'COK']",04:25 13 Jun,450,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7240820562661391,0.6897138361620708,10262
"['BOM', 'HYD']",10:40,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.6577381223766592,-0.7532466809567944,5755
"['MAA', 'CCU']",09:20,135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9532541807668106,-0.30216959948114724,3687
"['BOM', 'HYD']",21:05,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9041227011520453,0.42727291192109224,5678
"['DEL', 'BOM', 'COK']",01:35 22 Mar,440,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9925848728891395,0.1215535688972177,13542
"['DEL', 'BOM', 'COK']",18:50 22 Mar,1415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9255902221089232,0.37852706737610486,12347
"['CCU', 'DEL', 'BLR']",19:10,575,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.6061608279073047,-0.7953420966544716,12384
"['DEL', 'JAI', 'BOM', 'COK']",04:25 10 Apr,1375,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.9873633231729737,0.1584729252989982,10909
"['BLR', 'DEL']",19:55,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9540556258204835,-0.2996295426694196,4823
"['DEL', 'BOM', 'COK']",21:00,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9001003353648385,-0.43568266694476776,6069
"['DEL', 'BOM', 'COK']",19:00 22 May,1620,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9001003353648385,-0.43568266694476776,12898
"['CCU', 'BLR']",07:15,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9215049480771372,0.38836661889167634,4804
"['CCU', 'BOM', 'BLR']",04:45 25 Mar,1220,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.8100333975324802,-0.5863837437054228,10031
"['DEL', 'HYD', 'COK']",22:30,895,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.9260935036929331,-0.37729407948939153,6442
"['DEL', 'JAI', 'BOM', 'COK']",07:40 22 May,1180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.05457452575746246,-0.9985097000722367,9653
"['CCU', 'DEL', 'BLR']",20:20 10 Jun,1640,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.983037814247797,-0.18340298732276367,8610
"['DEL', 'BOM', 'COK']",19:00,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.554116043730452,-0.8324394332805912,14714
"['BLR', 'AMD', 'DEL']",23:55,1405,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.079819855558842,0.9968093050621897,12599
"['DEL', 'BOM', 'COK']",19:00,845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9362816565961319,0.35125013810901595,9103
"['DEL', 'BOM', 'COK']",04:25 22 May,335,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.28625979019428033,0.9581520403975178,12898
"['BOM', 'HYD']",07:15,90,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9929051090611755,0.11890939576087065,2647
"['BOM', 'HYD']",08:35,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.9491456322120914,-0.3148373688949731,5678
"['DEL', 'BOM', 'COK']",12:35 19 May,1040,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9255902221089232,0.37852706737610486,12373
"['CCU', 'BLR']",19:45,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9895788034349067,-0.1439923324081471,3847
"['CCU', 'DEL', 'BLR']",18:00 22 May,1500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.983037814247797,-0.18340298732276367,14151
"['DEL', 'BOM', 'COK']",04:25 07 Mar,1225,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.84725517612605,-0.5311860940646095,13843
"['BLR', 'DEL']",18:10,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7793342561260925,-0.626608424160089,7229
"['BOM', 'HYD']",04:20,85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.6281639877074193,0.7780809755722814,4995
"['DEL', 'BOM', 'COK']",04:25 07 Jun,450,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7240820562661391,0.6897138361620708,10262
"['DEL', 'JAI', 'BOM', 'COK']",04:25 10 May,1375,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9873633231729737,0.1584729252989982,13029
"['DEL', 'BOM', 'COK']",04:25 10 Mar,550,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.9255902221089232,0.37852706737610486,14053
"['BLR', 'BOM', 'DEL']",07:40 02 Mar,885,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.9540556258204835,-0.2996295426694196,26890
"['CCU', 'BLR']",19:40,150,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.9875734934830592,-0.15715786639448268,3841
"['BLR', 'VGA', 'DEL']",22:55,745,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.3877529268242591,-0.921763346927627,11003
"['BLR', 'DEL']",14:20,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.13146138499895615,-0.9913212921420361,5403
"['DEL', 'BOM', 'COK']",18:50,650,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.84725517612605,-0.5311860940646095,15342
"['CCU', 'DEL', 'COK', 'BLR']",13:45 13 Jun,1035,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7683697102683008,0.6400062408619213,12224
"['MAA', 'CCU']",21:55,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,-0.9041227011520453,0.42727291192109224,6297
"['CCU', 'IXB', 'BLR']",21:25,330,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.841547952247786,-0.5401824173994912,8844
"['DEL', 'BOM', 'COK']",01:30 02 Jun,690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-0.554116043730452,-0.8324394332805912,13377
"['BLR', 'DEL']",23:50,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.7240820562661391,0.6897138361620708,5706
"['DEL', 'BOM', 'COK']",07:40 13 Jun,640,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.6364178405665529,0.7713444964531773,8372
"['DEL', 'BOM', 'COK']",21:00,860,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9910567043063973,-0.13344140605277802,6526
"['BLR', 'DEL']",19:45,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-0.9540556258204835,-0.2996295426694196,4823
"['BOM', 'HYD']",18:25,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9540556258204835,-0.2996295426694196,3175
"['DEL', 'BOM', 'COK']",19:00,600,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.6775651471942905,-0.7354627599733241,10407
"['BLR', 'DEL']",06:50,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8749817409708072,0.4841559180343614,4423
"['CCU', 'DEL', 'BLR']",20:20 10 May,1640,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.983037814247797,-0.18340298732276367,9555
"['CCU', 'BOM', 'BLR']",16:20 02 Apr,1430,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.9320045173262911,-0.36244665770756823,12681
"['CCU', 'BOM', 'BLR']",04:40 07 Jun,875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.565152571496999,-0.8249864065124524,13059
"['CCU', 'BOM', 'BLR']",10:05 10 May,1055,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9320045173262911,-0.36244665770756823,8586
"['BLR', 'DEL']",23:40,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7240820562661391,0.6897138361620708,3419
"['CCU', 'BLR']",19:40,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9875734934830592,-0.15715786639448268,3873
"['CCU', 'DEL', 'BLR']",20:25,625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.4600907427347183,-0.8878718986710951,10203
"['DEL', 'JAI', 'BOM', 'COK']",04:25 28 May,535,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.9097325555892236,0.4151947462349448,13029
"['CCU', 'BOM', 'BLR']",22:35,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.9320045173262911,-0.36244665770756823,10844
"['CCU', 'BOM', 'BLR']",08:10 25 Mar,795,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.9740311084966399,0.22641422146324408,11134
"['CCU', 'DEL', 'BLR']",18:50 13 Jun,1350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7851416980953833,0.6193161663576191,8610
"['CCU', 'BLR']",22:55,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.7851416980953833,0.6193161663576191,4174
"['BLR', 'BOM', 'DEL']",09:30 13 Mar,1530,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.84725517612605,-0.5311860940646095,11087
"['BLR', 'DEL']",00:05 19 Jun,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.6156498149087941,0.7880198635838869,3971
"['DEL', 'BOM', 'COK']",19:00,715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.9532541807668106,-0.30216959948114724,17531
"['BLR', 'DEL']",08:35,160,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9957197078185813,0.09242436616866323,3573
"['CCU', 'BOM', 'BLR']",07:55 02 May,1350,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.6271272234798025,-0.7789168412420634,8366
"['CCU', 'BLR']",16:45,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.586922993695564,-0.8096427604020411,13885
"['DEL', 'IXU', 'BOM', 'COK']",01:30 10 Jun,460,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.99868586439025,-0.05124982211773232,18485
"['CCU', 'BLR']",22:25,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.8800901734084899,0.474806578166114,4409
"['CCU', 'DEL', 'BLR']",23:25 02 May,1625,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7851416980953833,0.6193161663576191,8085
"['DEL', 'BOM', 'COK']",01:30 07 Jun,480,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9945404404273636,-0.10435186799739504,13377
"['DEL', 'UDR', 'BOM', 'COK']",07:40 22 May,1100,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.3655476301831068,-0.9307926353745578,13538
"['DEL', 'BOM', 'COK']",01:35 07 Mar,395,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9399706612026074,0.34125526527561895,15147
"['BLR', 'DEL']",14:05,175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.18405752575355783,-0.9829154730766417,4030
"['DEL', 'BOM', 'COK']",19:15,675,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.84725517612605,-0.5311860940646095,14848
"['BLR', 'BOM', 'DEL']",08:15 16 Mar,565,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,-0.28625979019428033,0.9581520403975178,13555
"['DEL', 'HYD', 'MAA', 'COK']",09:25 19 May,1580,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9532541807668106,-0.30216959948114724,10975
"['DEL', 'JAI', 'BOM', 'COK']",12:35 22 May,1615,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.5955154394050386,-0.8033438625085921,13029
"['CCU', 'BOM', 'BLR']",09:20 13 May,1495,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8100333975324802,-0.5863837437054228,9663
"['BOM', 'HYD']",11:50,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.4121636152466999,-0.911109847530346,4050
"['DEL', 'BOM', 'COK']",04:25 04 Jun,655,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9945404404273636,-0.10435186799739504,14714
"['BLR', 'VGA', 'HYD', 'DEL']",21:25,655,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.3877529268242591,-0.921763346927627,11213
"['BLR', 'DEL']",08:45,165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.9996273555861296,-0.02729743511543999,4544
"['CCU', 'BLR']",11:25,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.6775651471942905,-0.7354627599733241,3873
"['DEL', 'BOM', 'COK']",21:00,480,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.31546931027271535,-0.9489357798481715,12537
"['CCU', 'DEL', 'BLR']",19:10,575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.6061608279073047,-0.7953420966544716,13067
